n 250
m 20
hl 143
o 5
peak_start 108
peak_end 125
rate_in_peak 0.47753
rate_off_peak 0.32282
max_cost 

v
1.2
1.1
1
0.9
0.8

lambda
1.5
1.25
1
0.8
0.6

pi
148
154
107
177
103
165
168
149
187
111
157
83
162
152
160
160
166
106
179
168

processing
15	55	29	15	19	19	52	89	85	6	15	14	3	32	51	36	5	85	17	10	
82	68	23	92	74	13	18	64	91	51	66	62	7	51	76	79	25	83	69	12	
89	39	79	47	26	85	82	30	71	54	93	54	78	17	48	53	29	21	19	76	
28	40	93	34	46	26	15	71	64	39	38	54	34	72	56	59	58	39	45	30	
49	93	39	28	12	42	80	94	63	54	27	90	50	21	79	95	46	49	23	66	
44	60	21	77	33	33	91	90	71	91	75	21	86	16	4	53	57	84	48	75	
93	31	22	44	51	3	95	53	51	19	20	94	79	94	28	67	28	21	59	55	
67	35	31	54	6	35	8	63	74	56	39	24	42	61	24	92	19	20	2	25	
92	75	75	28	27	4	95	10	78	11	20	47	1	51	56	7	41	64	25	70	
75	63	93	18	79	72	65	53	91	23	78	85	53	10	14	79	67	64	89	3	
74	10	49	75	16	60	37	12	25	61	81	55	79	32	72	16	5	93	68	52	
17	3	92	69	12	61	6	79	27	94	37	56	59	85	32	31	46	68	42	27	
30	79	81	65	66	11	80	26	5	49	77	75	8	70	1	19	87	6	53	15	
55	89	26	70	31	58	2	33	81	43	15	67	77	95	33	44	61	14	70	65	
18	4	95	25	74	96	98	18	3	8	86	58	97	13	29	83	70	84	71	9	
82	85	31	61	38	63	60	98	32	31	21	49	35	17	30	64	14	29	81	71	
36	68	84	88	80	68	29	8	53	1	70	36	42	2	52	79	20	14	78	51	
44	54	55	34	71	40	97	40	68	35	12	60	58	95	5	94	64	33	3	18	
88	28	10	31	83	61	11	4	30	44	10	74	54	20	63	26	60	18	65	83	
52	33	98	12	29	5	7	49	91	63	22	80	46	85	66	30	48	32	33	77	
76	96	8	31	17	71	12	32	44	32	17	95	64	70	62	49	30	24	53	23	
42	74	58	87	61	26	72	64	57	60	96	88	57	60	74	30	86	85	61	31	
73	33	81	92	5	45	96	34	24	50	12	66	80	26	10	42	7	82	61	19	
43	14	9	2	73	38	31	60	79	47	90	53	80	73	46	40	73	44	73	96	
49	41	63	30	66	73	27	28	12	87	46	54	3	10	11	75	48	95	91	28	
44	38	36	25	66	81	20	40	80	48	38	31	88	56	60	11	84	87	38	95	
31	40	7	87	49	17	20	52	14	12	35	13	49	70	91	17	9	12	12	44	
59	5	74	5	61	90	69	2	34	9	53	20	4	59	9	52	31	28	60	98	
93	94	66	97	66	58	15	30	69	81	73	84	85	49	88	3	94	58	59	29	
22	13	48	79	27	12	87	57	39	48	13	33	43	78	32	64	38	2	93	62	
38	68	3	25	72	46	81	67	60	41	51	81	53	54	18	79	66	6	92	60	
53	60	49	95	39	36	17	32	91	11	50	31	34	52	11	7	54	91	29	15	
34	35	51	42	45	68	23	66	73	70	27	27	31	31	78	25	66	94	13	59	
6	18	45	94	69	55	2	78	47	85	92	80	75	45	78	21	14	56	86	87	
27	69	69	13	1	48	91	23	43	59	37	5	76	81	98	3	37	55	80	83	
95	74	21	72	20	98	48	87	11	36	75	37	60	46	5	16	49	51	38	92	
12	74	52	87	56	7	89	48	17	71	33	14	2	9	85	75	62	34	63	72	
25	94	64	40	95	24	56	45	74	93	92	41	25	45	30	80	7	74	84	24	
2	72	37	3	80	77	77	97	66	96	26	47	91	45	86	87	24	43	33	53	
38	81	94	18	81	79	97	88	54	38	13	12	11	5	14	46	81	47	44	4	
44	25	50	90	69	38	78	48	80	66	3	73	4	96	90	85	76	45	74	85	
82	42	96	93	46	66	40	82	14	40	85	13	20	37	4	45	74	37	92	55	
58	94	84	62	91	75	48	24	21	77	11	5	20	8	53	21	29	48	4	42	
87	88	10	9	80	67	53	55	5	2	66	19	96	51	80	44	81	83	68	4	
17	78	62	90	41	16	12	70	63	69	67	8	14	33	70	94	1	78	6	6	
79	71	24	76	77	59	76	60	97	45	19	15	78	80	6	74	51	71	1	69	
41	68	32	10	2	3	5	2	36	65	61	17	91	40	48	70	98	25	85	52	
25	5	66	4	40	27	78	90	97	78	16	39	3	48	5	58	50	9	16	42	
73	76	58	22	72	61	91	27	42	33	79	66	37	46	70	76	73	5	23	27	
82	38	22	41	41	26	98	47	88	15	88	19	47	47	40	20	63	32	2	6	
64	80	72	56	82	97	87	12	3	11	38	84	4	59	26	45	84	80	91	30	
50	80	48	96	82	87	71	46	74	73	8	93	10	79	50	91	77	38	4	79	
4	96	20	61	12	2	61	52	81	53	81	86	88	30	84	27	18	12	29	47	
84	36	41	50	70	90	42	4	83	2	82	42	97	57	4	10	58	21	61	94	
73	43	38	19	28	23	45	1	88	73	47	74	64	87	79	35	34	22	38	18	
23	75	15	75	34	73	41	47	93	57	97	23	56	36	41	83	14	42	84	3	
16	32	32	36	21	12	70	10	88	64	28	66	40	42	43	29	70	39	76	64	
95	30	87	52	21	29	91	34	26	76	90	96	63	24	33	39	89	4	49	78	
67	32	46	63	29	44	91	1	82	24	64	78	53	52	86	73	37	78	62	62	
11	54	59	73	77	91	68	67	51	18	3	73	49	48	91	77	91	84	77	74	
9	97	9	18	6	50	46	42	83	10	60	93	63	74	24	95	67	91	19	73	
64	21	3	14	68	94	46	16	79	79	45	43	77	10	16	82	59	62	80	44	
27	41	92	89	16	17	41	38	63	59	66	28	36	69	95	5	64	43	75	98	
23	21	96	55	30	68	92	45	31	73	44	57	69	37	3	41	10	97	78	72	
57	46	2	92	70	96	53	89	94	29	44	72	5	41	28	89	10	76	89	94	
50	34	8	21	26	64	61	35	62	94	63	75	95	20	68	66	71	76	56	67	
60	55	40	65	52	24	11	17	1	1	13	6	88	74	80	15	40	96	6	57	
92	68	33	44	43	3	12	15	34	23	37	94	78	33	60	31	56	26	3	12	
26	15	71	15	45	53	83	84	50	88	96	97	13	31	43	55	33	10	26	22	
32	62	17	65	94	32	51	7	57	54	18	38	24	89	8	68	97	91	9	48	
36	7	3	49	37	45	59	25	54	40	46	41	4	19	62	53	50	68	60	9	
77	33	2	3	77	10	26	75	2	89	79	37	95	81	41	87	81	56	67	36	
95	68	32	98	86	49	9	38	19	68	2	95	2	57	53	35	66	79	11	23	
69	89	60	21	27	56	63	9	67	31	98	64	54	86	19	42	36	27	35	10	
94	90	7	52	48	15	86	16	49	52	38	73	97	53	93	25	65	13	88	33	
97	43	96	53	30	71	94	22	97	84	31	49	75	91	56	78	8	97	93	12	
50	87	85	48	95	35	29	61	48	72	94	46	16	47	54	2	19	5	77	72	
88	9	76	20	56	33	98	19	85	48	30	36	90	70	40	87	7	24	49	10	
51	98	55	22	3	65	23	75	69	1	48	59	64	79	34	75	67	33	93	53	
37	78	45	28	50	40	16	12	63	21	21	15	74	75	36	76	41	15	53	66	
69	56	26	88	37	59	20	59	48	14	14	84	48	14	13	53	53	83	64	71	
5	84	41	78	16	32	56	13	2	64	78	27	21	59	16	13	19	36	28	22	
5	95	7	8	10	74	60	18	58	25	44	62	64	84	95	80	71	8	92	73	
71	27	1	48	85	70	16	5	7	43	81	66	93	87	73	4	62	35	75	75	
15	20	92	79	59	89	16	32	96	9	6	69	35	60	72	21	31	87	79	38	
86	17	59	80	6	33	40	23	23	70	98	92	90	91	28	6	37	43	37	35	
51	42	59	41	57	32	17	88	74	51	81	17	68	41	53	29	29	48	7	52	
19	60	1	64	9	28	70	45	70	8	79	76	6	93	72	62	80	44	7	12	
94	87	28	19	29	36	3	58	83	10	65	58	69	65	77	77	48	48	24	19	
12	58	50	71	9	23	88	88	66	95	1	17	39	83	90	68	20	92	81	5	
57	3	18	28	67	94	60	70	44	39	88	11	53	39	81	61	17	26	50	38	
22	7	54	61	89	1	84	10	49	22	68	7	24	85	88	46	81	6	17	80	
44	6	46	52	98	82	14	70	9	20	9	85	80	18	3	70	19	86	79	23	
63	5	29	86	89	19	33	27	24	49	62	23	10	9	75	63	90	44	88	55	
19	96	41	98	69	43	69	43	84	6	65	48	64	94	89	10	68	77	37	91	
27	54	69	90	19	1	10	10	45	97	64	19	50	60	73	20	58	97	63	43	
