n 200
m 20
hl 143
o 5
peak_start 108
peak_end 125
rate_in_peak 0.47753
rate_off_peak 0.32282
max_cost 

v
1.2
1.1
1
0.9
0.8

lambda
1.5
1.25
1
0.8
0.6

pi
180
195
84
90
74
60
117
180
62
197
49
160
67
56
178
143
47
189
190
169

processing
3	91	57	45	31	27	64	32	55	18	15	30	85	13	48	93	63	66	31	18	
51	85	72	58	17	8	7	2	44	93	45	2	42	58	46	72	84	65	60	95	
38	30	26	25	42	29	73	61	50	60	78	3	46	51	60	18	14	23	73	13	
71	74	68	68	33	69	96	72	90	13	68	29	42	49	9	39	78	38	1	29	
97	34	85	98	40	3	17	10	79	89	22	51	64	46	75	52	16	72	26	7	
84	93	90	81	44	98	75	77	37	76	61	89	65	48	88	7	50	6	16	84	
51	91	36	70	38	12	24	54	39	49	60	78	97	51	16	42	7	91	74	97	
68	37	88	34	84	77	94	89	39	11	74	45	4	65	16	41	33	39	50	27	
43	66	7	42	72	76	39	78	68	15	33	91	51	76	81	90	10	76	36	48	
43	65	92	46	85	64	42	19	4	48	2	3	15	62	44	86	39	38	22	9	
52	10	1	58	85	37	49	94	15	40	98	57	6	91	58	91	12	55	65	70	
4	66	72	18	29	71	60	24	10	81	32	62	90	86	21	32	25	26	27	93	
65	26	51	27	73	64	73	84	20	93	55	24	61	28	95	45	54	56	68	64	
92	55	27	83	43	3	16	23	82	97	17	49	24	67	31	52	32	5	38	51	
97	92	30	15	76	27	16	31	82	39	94	76	94	76	16	92	35	86	16	18	
84	32	22	63	54	52	17	41	12	54	47	65	3	77	35	34	5	50	65	42	
45	16	19	40	48	89	87	38	76	4	55	17	89	77	79	44	84	95	84	96	
6	32	18	63	64	52	96	68	4	18	66	48	88	84	43	37	30	31	30	7	
88	84	77	78	18	58	23	4	10	62	55	70	49	72	34	15	79	85	82	82	
5	49	85	92	89	83	84	20	15	15	81	58	54	59	37	72	72	15	31	82	
76	41	9	81	68	42	95	48	28	34	86	86	83	72	79	29	57	20	4	27	
88	40	85	44	55	77	71	28	92	57	65	25	97	73	7	22	70	3	69	98	
37	56	41	75	84	76	59	42	95	18	24	41	58	64	40	14	43	66	95	90	
24	18	16	76	90	77	97	18	35	67	71	27	79	13	57	64	88	17	61	41	
35	84	81	48	50	22	17	48	87	13	39	66	30	54	43	76	86	41	49	23	
63	21	49	43	33	8	8	77	78	68	19	68	10	1	17	15	76	33	62	20	
2	2	41	85	11	83	18	97	79	66	75	43	86	79	86	75	42	93	53	22	
63	27	89	28	27	62	42	58	50	5	33	51	60	73	92	26	13	11	24	91	
77	54	35	20	35	22	94	76	17	4	53	35	30	98	62	12	61	59	25	12	
63	13	19	78	85	12	5	97	76	83	45	54	38	80	30	28	3	25	60	73	
83	14	63	68	67	80	80	29	40	6	95	58	19	69	37	59	80	42	14	57	
26	58	67	19	93	96	47	52	76	8	80	16	75	45	84	44	26	65	28	22	
26	78	79	98	48	18	15	83	59	82	42	40	41	64	58	90	17	6	43	92	
67	24	64	44	24	49	43	6	69	70	27	94	50	7	50	53	24	64	38	38	
47	35	77	43	98	37	88	16	96	86	63	65	66	82	64	89	32	62	94	2	
87	76	52	38	83	3	47	62	22	84	2	24	20	34	66	73	70	12	44	24	
97	62	88	64	46	9	55	77	70	6	35	58	82	86	52	22	44	98	83	65	
39	40	44	58	74	65	86	1	76	31	24	75	92	67	40	39	31	50	72	2	
12	62	16	93	49	23	70	48	22	10	68	16	50	13	73	79	77	16	79	11	
46	59	85	93	81	80	34	14	32	61	69	43	24	84	91	28	8	18	31	83	
27	98	98	32	66	28	12	98	43	47	10	44	61	94	39	43	32	28	56	63	
44	81	61	67	66	53	50	30	70	36	68	96	89	24	84	12	7	95	11	6	
97	75	49	59	26	87	4	57	70	15	21	15	95	81	37	19	89	42	4	60	
77	27	14	67	50	97	78	57	49	45	62	48	21	12	8	46	55	65	5	26	
36	79	95	86	62	33	6	52	75	63	68	53	90	37	76	41	35	55	53	39	
55	16	86	75	82	50	23	92	16	81	73	51	61	69	39	78	4	98	32	78	
19	55	86	10	91	63	6	81	74	59	21	30	30	63	7	67	14	83	16	29	
21	89	36	81	15	74	61	72	29	48	7	47	58	93	56	6	13	18	86	86	
32	62	72	17	26	34	40	39	72	55	24	92	1	59	74	70	34	90	43	18	
93	50	65	52	44	76	57	12	93	98	98	26	62	27	97	43	60	38	38	33	
92	61	26	49	21	55	20	10	3	62	27	51	67	91	59	12	69	71	78	19	
71	77	1	88	59	97	86	20	36	25	52	83	85	33	87	7	43	8	70	45	
26	97	96	92	45	12	60	69	82	39	88	54	71	88	97	31	42	85	50	77	
11	57	17	52	45	6	14	87	67	84	88	92	38	41	86	82	52	47	9	35	
85	52	45	13	41	43	43	38	83	48	70	50	6	86	3	50	47	70	38	16	
55	81	9	48	23	94	86	74	96	94	11	38	47	11	50	43	9	48	80	92	
95	51	97	56	92	1	7	41	26	1	56	81	81	20	84	60	70	71	35	67	
22	1	61	68	11	12	66	20	16	47	67	12	53	65	68	3	21	30	43	46	
30	54	82	67	29	68	28	98	40	18	67	62	19	83	85	83	50	53	58	65	
55	26	33	64	46	2	66	66	85	64	68	71	19	51	39	47	20	22	3	16	
39	25	33	13	9	19	52	58	27	65	79	82	91	13	47	92	68	68	16	54	
33	83	26	7	35	20	53	11	95	11	26	90	35	14	4	43	86	11	57	15	
76	37	52	24	49	54	17	18	23	32	71	11	70	53	17	7	72	25	17	69	
36	96	60	70	65	19	15	52	84	71	22	61	63	73	40	13	82	12	84	60	
98	56	70	69	64	86	75	92	13	47	18	4	98	77	73	64	51	43	72	90	
69	93	52	33	24	47	45	7	59	30	23	58	42	48	28	61	90	59	54	58	
7	71	61	61	5	35	80	12	78	53	3	48	48	11	37	71	57	37	33	17	
23	55	30	20	59	58	80	50	18	36	9	78	62	69	94	67	5	76	34	38	
30	36	42	77	46	78	5	59	16	38	75	38	48	7	13	8	20	93	57	91	
84	65	70	47	89	66	69	50	97	4	87	28	94	84	7	95	19	11	55	89	
4	32	82	52	92	95	59	13	89	72	5	74	38	30	76	29	51	3	78	49	
6	22	77	55	62	39	52	80	5	8	70	9	93	54	16	86	6	74	54	94	
47	14	25	41	98	2	25	50	4	58	55	64	35	87	20	96	81	27	78	85	
35	5	49	29	14	64	71	19	94	80	68	96	94	92	92	49	50	18	98	9	
31	10	28	66	96	48	63	78	30	96	21	64	57	25	49	26	45	75	45	94	
56	14	91	7	62	41	55	13	14	11	75	45	20	5	12	72	8	30	7	37	
82	81	3	94	8	7	21	8	81	21	3	92	89	49	1	52	89	55	20	5	
21	94	49	41	98	16	68	7	1	74	98	38	13	56	33	20	62	54	27	98	
30	83	91	20	33	91	27	24	4	46	82	24	96	86	20	51	3	87	14	57	
19	13	95	31	68	29	6	31	38	32	30	68	70	22	43	4	69	70	81	72	
71	20	95	68	7	17	75	63	5	88	22	23	2	18	9	69	46	14	1	40	
1	84	63	70	61	7	74	31	32	12	4	5	32	1	28	38	17	4	57	75	
91	78	54	92	95	62	62	96	76	18	91	76	57	55	48	20	62	77	50	93	
88	54	53	75	10	81	69	80	84	27	56	33	60	11	26	56	29	44	9	6	
17	2	81	74	12	84	49	29	62	98	78	8	9	32	38	72	68	8	53	54	
88	11	42	49	75	23	60	5	22	69	64	39	26	3	68	91	86	72	22	6	
27	1	67	36	32	6	63	2	68	18	11	57	82	8	62	58	30	23	19	52	
47	82	46	28	84	69	21	72	42	96	33	68	96	1	59	83	6	24	40	29	
41	50	42	24	57	5	37	43	81	55	94	30	93	95	13	78	65	87	7	8	
84	39	31	81	93	90	22	55	69	61	83	65	67	26	88	79	84	80	23	67	
91	72	52	85	68	64	64	34	53	27	41	38	21	28	75	16	19	96	70	87	
58	54	9	26	36	52	7	21	33	83	87	25	57	40	11	26	6	31	16	14	
57	56	7	33	39	81	48	57	34	19	1	48	29	9	73	64	60	35	84	49	
74	73	73	32	14	40	13	73	70	28	86	82	40	49	70	78	31	20	91	21	
38	91	68	22	56	42	85	71	33	71	21	8	1	50	93	14	45	7	43	70	
35	84	53	74	34	24	53	21	97	1	41	91	92	10	14	5	7	1	31	93	
27	8	2	27	13	50	94	57	57	38	28	47	24	36	22	13	59	30	33	14	
31	73	6	78	38	19	38	45	73	24	39	1	31	95	81	43	46	77	1	4	
16	28	6	93	63	81	8	78	13	94	91	97	25	52	32	62	26	25	8	1	
48	3	55	79	97	38	77	98	70	78	58	41	61	63	36	80	46	97	59	14	
48	7	66	72	14	97	36	39	77	97	93	26	1	6	60	53	97	39	53	68	
18	66	10	34	30	45	15	31	97	29	44	47	89	11	20	4	63	11	43	41	
10	91	67	64	96	28	73	94	22	81	63	93	48	29	29	33	73	43	64	28	
28	9	30	18	20	49	22	38	16	20	79	25	66	3	44	64	84	18	15	8	
98	34	2	3	62	84	36	90	83	1	19	12	63	48	29	82	53	6	76	68	
25	56	48	91	14	47	12	53	21	26	60	74	15	18	77	76	57	14	68	41	
68	86	8	32	90	91	70	44	96	47	67	77	58	70	25	27	18	36	79	38	
17	95	14	32	68	46	9	26	15	32	23	82	20	30	69	65	22	40	64	20	
42	86	52	55	57	76	81	30	67	62	68	83	58	37	70	81	38	35	8	52	
66	84	89	41	16	59	7	91	1	26	66	96	13	19	53	69	94	35	1	62	
96	24	3	11	16	72	91	53	8	55	60	30	40	50	70	11	10	33	4	64	
58	25	62	71	44	16	95	93	50	51	13	4	30	15	68	45	42	17	53	6	
27	14	89	22	63	60	33	73	48	90	38	8	16	1	34	15	70	84	64	22	
37	76	79	66	46	4	67	43	20	21	4	46	35	92	24	97	54	56	27	57	
3	65	64	72	21	53	87	91	93	52	68	31	83	4	52	84	7	20	28	81	
95	32	82	31	79	7	83	34	18	12	47	20	32	66	92	8	21	80	54	15	
87	23	1	27	80	8	12	87	28	93	25	24	80	8	10	61	69	92	50	86	
59	96	8	46	64	1	54	40	36	9	10	78	86	64	6	23	71	71	65	54	
21	89	77	57	53	42	73	23	90	24	10	50	76	17	96	95	71	7	90	62	
69	1	41	12	20	2	35	90	28	1	46	5	46	78	61	98	22	35	22	13	
14	85	18	45	58	69	95	30	75	86	92	2	42	88	13	61	90	3	53	73	
58	54	77	5	33	39	58	54	29	35	22	97	21	40	43	78	10	40	64	41	
81	13	96	25	2	10	85	47	67	93	76	80	48	54	84	37	49	97	46	77	
33	68	75	9	63	74	43	72	69	62	68	51	74	65	31	31	31	72	34	53	
66	11	34	70	64	73	8	14	71	53	47	59	76	77	67	40	52	11	68	76	
28	91	29	3	58	15	88	44	86	23	96	54	87	85	79	52	59	86	22	31	
94	24	89	72	2	13	13	10	78	36	85	7	29	69	10	42	84	53	85	71	
75	38	80	19	24	60	70	82	3	47	68	97	70	14	26	28	26	92	37	5	
30	23	12	58	48	75	1	33	29	41	59	59	78	95	77	57	56	4	94	15	
7	63	13	32	76	38	59	57	31	95	18	16	74	29	29	23	59	29	11	43	
25	25	57	58	21	35	16	33	92	11	47	54	29	15	86	60	8	2	73	92	
97	90	10	28	74	38	6	34	23	70	32	47	94	88	61	71	78	76	5	71	
43	7	81	27	21	68	87	82	69	61	31	23	52	40	6	81	34	11	16	12	
80	47	14	32	90	74	4	69	8	8	95	50	14	77	76	88	2	20	27	27	
36	57	49	43	53	11	25	42	21	40	9	57	42	22	88	33	52	91	3	59	
54	54	64	23	32	95	66	34	71	92	16	8	6	20	51	58	30	75	55	7	
71	63	63	68	85	8	3	92	98	59	52	9	14	71	31	2	23	96	89	93	
45	6	3	50	25	53	64	55	83	20	17	55	83	79	25	25	86	81	18	41	
95	25	49	65	51	35	66	73	32	12	68	32	17	26	81	95	34	2	7	18	
22	23	29	60	3	9	40	44	45	57	40	41	37	44	7	43	78	28	17	65	
39	40	96	11	65	35	8	54	36	68	28	13	91	12	28	49	20	67	49	64	
25	88	60	17	34	67	59	67	50	32	34	89	71	85	55	92	21	18	3	13	
86	30	79	34	41	9	82	60	75	32	79	56	76	41	72	11	63	87	77	14	
20	66	58	46	53	15	39	29	86	42	41	73	27	76	8	68	84	46	83	60	
77	20	71	54	60	1	20	24	87	53	91	62	20	7	9	28	75	4	57	62	
1	97	91	27	30	54	94	15	1	35	31	34	54	3	43	15	3	63	92	45	
71	40	8	90	46	17	20	22	20	76	84	20	30	32	2	60	85	96	30	86	
86	60	21	41	19	63	11	21	81	4	22	53	97	29	1	45	1	20	22	20	
51	7	93	36	38	95	51	25	48	81	66	35	96	86	75	16	6	85	91	87	
44	14	95	42	96	95	42	97	70	64	72	22	26	67	14	20	19	20	98	22	
2	65	56	54	8	86	25	67	28	71	11	27	84	8	24	38	4	66	36	30	
85	9	7	12	31	20	85	5	40	84	26	95	6	37	6	13	78	31	36	61	
3	46	87	43	53	67	80	13	34	17	96	74	79	4	41	12	78	28	70	73	
67	96	69	73	88	75	41	24	61	76	84	63	24	29	61	32	95	42	98	84	
14	95	59	93	55	55	60	34	82	31	8	51	82	32	79	28	62	21	51	24	
53	36	43	32	20	5	19	16	3	73	1	16	69	15	10	25	70	25	14	53	
12	21	59	93	53	93	22	16	16	28	94	24	20	38	55	39	96	29	55	98	
3	11	70	28	26	35	8	95	60	22	5	71	42	20	21	50	14	97	22	83	
26	71	8	1	64	18	40	61	3	50	17	5	60	86	32	41	22	40	91	37	
61	96	9	58	17	30	64	84	28	41	69	9	13	32	10	76	6	5	92	8	
54	10	12	69	95	98	66	73	39	58	11	55	11	74	68	81	59	87	67	86	
29	37	50	41	24	15	72	29	19	66	36	72	75	4	97	28	3	64	56	95	
77	66	7	88	95	30	70	55	19	92	96	3	84	48	98	10	62	71	38	81	
38	30	10	69	33	62	96	89	81	53	41	60	74	3	5	71	32	30	27	6	
24	25	9	9	28	8	18	89	78	12	27	72	41	91	42	29	54	93	73	91	
3	15	8	32	71	66	4	4	95	85	10	74	65	72	83	92	79	56	38	14	
23	21	41	19	13	38	47	22	32	75	68	88	45	75	22	17	42	79	21	93	
65	84	68	31	13	8	78	47	64	18	16	86	38	57	7	6	94	9	81	82	
40	51	27	84	81	48	3	25	83	77	73	49	18	42	36	30	50	15	76	69	
86	91	56	79	5	18	40	55	81	23	38	22	29	20	61	11	24	63	89	8	
95	63	12	14	7	3	97	12	18	74	80	59	23	91	94	27	65	35	81	47	
13	74	24	41	94	84	8	73	5	96	80	55	61	47	25	23	50	23	34	23	
53	15	81	75	61	32	57	27	67	40	29	35	69	8	32	20	48	39	92	8	
36	29	62	96	76	86	74	27	65	9	49	19	77	85	49	94	19	7	22	41	
46	7	31	71	14	62	90	17	2	84	24	38	14	86	89	89	29	65	71	49	
29	75	67	62	62	17	57	36	24	34	32	25	40	62	95	10	26	43	26	27	
28	50	20	41	91	11	86	75	31	14	26	59	89	48	76	52	21	34	43	98	
24	74	24	63	37	75	28	18	19	10	45	2	59	64	96	7	30	83	37	16	
97	18	75	87	66	8	94	86	96	38	85	21	67	64	39	5	94	67	23	68	
76	23	69	90	42	67	52	72	7	88	87	59	62	19	3	29	81	52	70	78	
89	12	98	57	31	38	18	81	60	94	50	37	18	75	82	59	97	35	86	59	
79	31	20	42	5	76	26	85	30	51	20	74	18	19	87	48	13	6	30	72	
55	36	11	72	12	48	86	10	83	74	68	19	60	43	16	20	21	41	7	6	
47	80	79	64	1	23	13	13	28	97	84	82	34	50	11	1	54	97	64	38	
28	33	12	43	32	27	62	8	23	24	13	69	6	47	34	60	70	2	72	97	
98	13	37	87	19	3	87	72	1	52	65	82	41	76	26	72	58	44	79	80	
67	47	50	72	93	83	33	64	84	60	19	40	29	11	28	47	13	71	74	68	
24	94	7	20	27	33	47	84	76	81	65	98	29	16	28	24	54	16	43	93	
76	17	34	60	27	18	8	94	88	37	63	67	32	25	87	58	13	35	97	88	
18	63	44	46	34	71	25	87	86	24	37	19	40	71	78	23	88	41	18	33	
33	36	1	20	60	43	33	73	78	31	18	51	93	61	52	82	87	77	70	31	
