n 100
m 20
hl 143
o 5
peak_start 108
peak_end 125
rate_in_peak 0.47753
rate_off_peak 0.32282
max_cost 

v
1.2
1.1
1
0.9
0.8

lambda
1.5
1.25
1
0.8
0.6

pi
177
56
156
199
170
128
149
196
170
113
163
100
52
76
181
60
53
156
108
151

processing
36	92	9	28	48	55	71	71	31	35	45	48	39	82	35	40	18	29	52	46	
34	44	78	54	6	10	73	73	78	93	30	69	42	92	96	45	48	25	71	34	
59	18	81	54	55	18	93	72	2	2	73	35	45	8	44	50	17	72	78	51	
23	63	21	20	57	73	21	60	53	91	94	13	10	32	66	20	5	16	47	6	
18	75	94	62	83	94	68	1	23	3	7	45	66	82	21	78	56	41	39	10	
33	88	76	97	76	98	18	80	15	21	42	86	95	91	6	79	42	73	36	65	
31	42	65	52	25	85	31	36	81	26	1	70	69	77	68	46	32	41	28	46	
61	25	34	58	17	39	92	59	67	29	25	53	27	45	7	7	86	37	97	68	
18	97	39	87	31	62	34	62	5	17	64	21	41	53	34	14	47	28	72	69	
12	52	23	92	52	29	55	39	22	53	9	39	7	3	27	92	65	17	11	25	
33	74	45	30	28	35	43	30	62	70	98	29	77	23	23	30	7	77	69	28	
85	33	23	47	89	5	40	11	21	51	35	10	26	36	93	10	70	91	39	33	
62	93	17	94	17	39	25	23	71	49	7	13	37	29	60	28	33	1	38	10	
7	29	73	33	64	67	96	35	59	90	23	76	84	93	71	56	34	51	79	60	
56	41	73	92	25	34	75	13	88	69	22	95	97	94	83	18	18	36	8	76	
27	84	53	67	78	25	24	67	32	58	29	87	98	57	80	24	90	13	37	35	
81	14	31	35	64	69	8	81	6	15	59	33	98	67	1	77	48	78	2	79	
38	30	67	37	86	4	17	33	70	9	67	52	22	54	42	41	24	49	24	84	
63	38	72	18	6	28	51	9	7	52	87	44	81	11	37	24	15	53	12	84	
17	78	92	38	87	89	79	67	40	58	52	58	95	79	32	56	8	82	65	14	
89	53	14	27	20	50	50	34	58	61	73	74	94	22	67	83	13	3	7	8	
60	58	65	12	92	52	68	1	35	88	68	25	96	81	51	17	86	56	6	1	
18	35	74	68	56	97	8	24	1	14	31	17	27	52	28	20	5	51	20	94	
40	43	20	38	26	27	10	67	82	16	68	56	50	43	79	61	95	86	85	96	
55	17	14	81	24	41	56	29	92	31	24	87	73	97	26	54	79	90	23	63	
7	90	74	12	88	54	72	85	41	58	38	95	31	51	33	54	47	88	38	94	
20	17	83	48	16	64	4	94	55	26	14	17	71	43	28	16	96	2	2	92	
59	39	44	89	45	32	1	92	21	38	87	94	11	27	98	26	91	3	75	3	
